"address","latitude","longitude"
"120 Bridge St., Stamford, Connecticut 6905",41.065253606685,-73.552368419292
"1101 Kennedy Road, Windsor, Connecticut 6095",41.893135736716,-72.650158976314
"60 Daniels St., Middletown, Connecticut 6457",41.52753139819,-72.674333802519
"401 Flatbush Ave., Hartford, Connecticut 6106",41.742718934631,-72.710632523524
"160 Huyshope Ave, Hartford, Connecticut 6106",41.754957786368,-72.663467488747
"600 Slater Road, New Britain, Connecticut 6053",41.683074332195,-72.809642152033
"10 Monteith Dr, Farmington, Connecticut 6032",41.74868901847,-72.868322928131
"71 Spencer St., Winsted, Connecticut 6098",41.928993715406,-73.075771065755
"76 South Main St., East Windsor, Connecticut 6088",41.901234007127,-72.610309433181
"37 Maple St., Ellington, Connecticut 6029",41.908226240313,-72.460423249011
"785 Unquowa Rd., Fairfield, Connecticut 6824",41.150403663857,-73.263864178838
"869 Forbes St., East Hartford, Connecticut 6118",41.752260694822,-72.605398850562
"1264 Enfield St., Enfield, Connecticut 6082",41.979212064742,-72.592295324333
"375 Howard Avenue, Bridgeport, Connecticut 6605",41.167343784265,-73.208410127895
"857 Forbes St., East Hartford, Connecticut 6118",41.754000015442,-72.606349993779
"407 James Street, New Haven, Connecticut 6513",41.313205695503,-72.903791134672
"15 North Maple St., East Hampton, Connecticut 6424",41.583131964892,-72.512288560649
"35 Wheelbarrow Ln., East Haven, Connecticut 6513",41.326078004753,-72.832115390068
"755 Melville Ave., Fairfield, Connecticut 6825",41.187576989215,-73.232932461021
"30 Chesterfield Rd., East Lyme, Connecticut 6333",41.367595346156,-72.210215954624
"10 Hillside Rd., Greenwich, Connecticut 6830",41.041681206883,-73.612106217071
"24 Gallup Hill Rd., Ledyard, Connecticut 6339",41.439444198055,-71.99418895594
"14 Plumb Hill Road, Litchfield, Connecticut 6759",41.740678947713,-73.205825050056
"574 New London Turnpike, Norwich, Connecticut 6360",41.508879775497,-72.104235270654
"134 Middletpke E, Manchester, Connecticut 6040",41.783883188825,-72.515717306058
"54 North Granby Road, Granby, Connecticut 6035",41.96039789883,-72.798113910851
"2040 Dixwell Ave., Hamden, Connecticut 6514",41.36688912168,-72.921024806287
"330 Hubbard St., Glastonbury, Connecticut 6033",41.702316532746,-72.594430962509
"101 Groton Long Point Road, Groton, Connecticut 6340",41.34227239656,-72.01029077479
"226 Putman Pike, Dayville, Connecticut 6241",41.8477112,-71.8579856
"130 Shennecossett Road, Groton, Connecticut 6340",41.336895491512,-72.071603317965
"2 Pent Road, East Hartford, Connecticut 6118",41.740913117889,-72.634096446219
"351 Mark Twain Drive, Hartford, Connecticut 6112",41.798986799956,-72.710630727187
"917 Exeter Rd., Lebanon, Connecticut 6249",41.625658900046,-72.240701121069
"53 Vernon Street, Hartford, Connecticut 6103",41.75118970956,-72.687031683056
"9 Riverside Drive, East Hartford, Connecticut 6118",41.75006429267,-72.642930976122
"1304 Main Street, Hartford, Connecticut 6103",41.771865653309,-72.675607589605
"999 Asylum Ave. Suite 200, Hartford, Connecticut 6105",41.771320141804,-72.697415675724
"22 Soule Street, Jewett City, Connecticut 6351",41.605651201132,-71.983417786201
"605 New England Rd., Guilford, Connecticut 6437",41.313908186073,-72.713527432152
"55 Forest Street, Hartford, Connecticut 6105",41.765836352735,-72.700265649363
"286 Green Hill Rd., Madison, Connecticut 6443",41.296476518801,-72.621581370426
"415 Granby Street, Hartford, Connecticut 6112",41.800043516311,-72.706564917383
"280 Huyshope Avenue, Hartford, Connecticut 6106",41.752892605004,-72.66112070191
"85 Woodland Street, Hartford, Connecticut 6105",41.772447593954,-72.70069848401
"543 Rubber Ave., Naugatuck, Connecticut 6770",41.490617002107,-73.07371813048
"1 Science Park, New Haven, Connecticut 6511",41.323426007909,-72.926112978219
"267 Slater Ave., Griswold, Connecticut 6351",41.596638761457,-71.978211729995
"395 Lyme Street, Hartford, Connecticut 6112",41.804276769396,-72.704284644109
"60 Bidwell Street, Manchester, Connecticut 6045",41.764528570939,-72.554839873687
"415 Granby St., Hartford, Connecticut 6112",41.800043516311,-72.706564917383
"175 Water St., New Haven, Connecticut 6511",41.301417887087,-72.922359131939
"20 Lansdale Ave., Milford, Connecticut 6460",41.206514279378,-73.089180795512
"110 Mill St., New Britain, Connecticut 6051",41.651096093489,-72.778110670177
"181 Mitchell Dr., New Haven, Connecticut 6511",41.323961578118,-72.908239680692
"80 Foran Dr., Milford, Connecticut 6460",41.215619409423,-73.011374363615
"220 Coe Ave., Meriden, Connecticut 6450",41.535711952466,-72.826610622478
"12 Berkshire Rd., Sandy Hook, Connecticut 6482",41.413639041569,-73.27589778213
"177 College Street, New Haven, Connecticut 6511",41.305409773811,-72.929967753608
"200 Larosa Lane, Middletown, Connecticut 6457",41.577487297392,-72.679185343265
"1014 Monroe Tpke., Monroe, Connecticut 6468",41.349419558131,-73.19775183784
"500 Boston Post Road, West Haven, Connecticut 6516",41.271912664998,-72.995024660436
"11 Farm Rd., New Canaan, Connecticut 6840",41.129182211672,-73.492960368317
"121 Gravel St., Meriden, Connecticut 6450",41.532748938026,-72.773834899897
"140 Legion Ave., New Haven, Connecticut 6519",41.306056342458,-72.939879576957
"444 Orange Street, New Haven, Connecticut 6511",41.312730107495,-72.91886126424
"20 Chester Street, New London, Connecticut 6320",41.359899440775,-72.123677257792
"61 Quaker Farms Rd., Oxford, Connecticut 6478",41.387194137913,-73.135310473514
"60 South Water St., New Haven, Connecticut 6519",41.281185086822,-72.930038094343
"115 Water Street, New Haven, Connecticut 6511",41.300945769599,-72.918737696187
"297 Norwich/westerly Rd., North Stonington, Connecticut 6359",41.438547469122,-71.883959985254
"800 Old Colchester Rd., Oakdale, Connecticut 6370",41.456678063439,-72.161733955633
"605 Willard Avenue, Newington, Connecticut 6111",41.700818730989,-72.734536591601
"49 Caputo Rd., North Branford, Connecticut 6471",41.334571326707,-72.802780060589
"388 Danbury Rd., New Milford, Connecticut 6776",41.535392700693,-73.423188535873
"480 Sherman Parkway, New Haven, Connecticut 6511",41.322704033162,-72.938189529557
"54 Gillotti Rd., New Fairfield, Connecticut 6812",41.458614904561,-73.503395369081
"256 Kelsey Hill Rd., Deep River, Connecticut 6417",41.368489356361,-72.447404346969
"36 Waller Street, New London, Connecticut 6320",41.35907968487,-72.108088451185
"95 High Street, Portland, Connecticut 6480",41.581104714372,-72.62510588124
"23 Calvin Murphy Drive, Norwalk, Connecticut 6851",41.122179991157,-73.389380012355
"152 Woodstock Ave., Putnam, Connecticut 6260",41.923593922033,-71.916216197637
"135 Pickett Ln., Durham, Connecticut 6422",41.475616204823,-72.673658471928
"1111 Boston Post Rd., Old Saybrook, Connecticut 6475",41.288733604033,-72.396976925618
"246 Warren Turnpike Rd., Falls Village, Connecticut 6031",41.938174299801,-73.361538061045
"33 North Harwinton Avenue, Terryville, Connecticut 6786",41.689056042917,-73.032202190267
"98 Wamogo Rd., Litchfield, Connecticut 6759",41.726762595639,-73.224558608603
"105 Putnam Road, Central Village, Connecticut 6332",41.728428588675,-71.905145868303
"300 Highland Avenue, Norwalk, Connecticut 6854",41.085714447762,-73.435306740102
"25 Newton Rd., Woodbridge, Connecticut 6525",41.355402377099,-73.010967424545
"47 Robert Holcomb Way, Plainville, Connecticut 6062",41.666217465286,-72.858095492341
"305 Broadway, Norwich, Connecticut 6360",41.537673452692,-72.083894086144
"221 Elm Street, North Haven, Connecticut 6473",41.37236282759,-72.862638082757
"700 North Salem Rd., Ridgefield, Connecticut 6877",41.325255704426,-73.528428362308
"85 Wall St., Hebron, Connecticut 6248",41.664518897457,-72.363463392306
"1235 Storrs Rd., Storrs, Connecticut 6268",41.803123025602,-72.242810128663
"5 Minortown Road, Woodbury, Connecticut 6798",41.557455979558,-73.188390693425
"26 Lyon Rd., Burlington, Connecticut 6013",41.783502514972,-72.988321211029
"159 South Street, Washington, Connecticut 6793",41.607850069252,-73.304795717955
"234 Judd Rd., Southbury, Connecticut 6488",41.500311741128,-73.16297544927
"304 Parish Hill Rd., Chaplin, Connecticut 6235",41.750896112877,-72.104781517808
"100 Battistoni Dr., Winsted, Connecticut 6098",41.913830000867,-73.047240028645
"245 King Street, Stratford, Connecticut 6615",41.196131757944,-73.134599507919
"50 Chapin Ave., Rocky Hill, Connecticut 6067",41.66929748799,-72.645028627912
"95 Little City Road, Higganum, Connecticut 6441",41.464175574736,-72.565008312179
"100 Black Rock Tpke., Redding, Connecticut 6896",41.298298964012,-73.344343310267
"69 Lyme St., Old Lyme, Connecticut 6371",41.320100948829,-72.328745383922
"135 Back Rimmon Rd., Beacon Falls, Connecticut 6403",41.424804034398,-73.081366642942
"1 Bulldog Boulevard, Stratford, Connecticut 6614",41.225856317656,-73.136252979334
"57 Academy Rd., Woodstock, Connecticut 6281",41.951834021698,-71.976631789446
"185 Branch Rd., Thomaston, Connecticut 6787",41.657953275623,-73.094275631992
"176 South Broad St., Pawcatuck, Connecticut 6379",41.369043859379,-71.860529091635
"55 Strawberry Hill Ave., Stamford, Connecticut 6902",41.062033116624,-73.532964779091
"161 Nevers Rd., South Windsor, Connecticut 6074",41.843746971657,-72.551673022778
"720 Pleasant Street, Southington, Connecticut 6489",41.617772841208,-72.860205283571
"120 Meadow St., Shelton, Connecticut 6484",41.321892280121,-73.117596992409
"125 Roxbury Rd., Stamford, Connecticut 6902",41.090610146071,-73.565215576508
"411 High Ridge Rd., Stamford, Connecticut 6905",41.085822555918,-73.548984069702
"145 Orcuttville Rd., Stafford Springs, Connecticut 6076",41.974788804965,-72.307868618337
"34 Farms Village Rd., Simsbury, Connecticut 6070",41.87012769134,-72.824162907499
"200 Williams Ave., Winsted, Connecticut 6098",41.93064622857,-73.070752436989
"2 Botsford Rd., Seymour, Connecticut 6483",41.382002286524,-73.095665292095
"160 Pulaski Street, Bridgeport, Connecticut 6608",41.183951607505,-73.183574123934
"324 French St., Watertown, Connecticut 6795",41.59703915745,-73.101676559561
"1 Mcdonough Plaza, West Haven, Connecticut 6516",41.260435754089,-72.957909225001
"70 Pond Hill Road, Wallingford, Connecticut 6492",41.436971650382,-72.821521671471
"411 Wolcott Hill Rd., Wethersfield, Connecticut 6109",41.70780008895,-72.668747406172
"1060 Sheldon Street, West Suffield, Connecticut 6093",41.979175406943,-72.692232728964
"156 Mcveagh Rd., Westbrook, Connecticut 6498",41.298115513112,-72.455917081416
"70 Loveland Hill, Vernon, Connecticut 6066",41.857112308093,-72.482413700997
"72 Strobel Rd., Trumbull, Connecticut 6611",41.264577044211,-73.196884747305
"50 Major Besse Dr., Torrington, Connecticut 6790",41.81543588899,-73.11157843664
"785 Riverside Dr., North Grosvenordale, Connecticut 6255",41.974752014402,-71.900225644607
"20 Rope Ferry Rd., Waterford, Connecticut 6385",41.342726678023,-72.129561213521
"115 School Rd., Weston, Connecticut 6883",41.210191467199,-73.379182973324
"142 Hope Hill Road, Wallingford, Connecticut 6492",41.483502645478,-72.834896121656
"5 Vision Boulevard, Somers, Connecticut 6071",41.976809903037,-72.458960093772
"1 Eagle Hill, Tolland, Connecticut 6084",41.869513478211,-72.347086797779
"422 Highland Ave., Waterbury, Connecticut 6708",41.546665607065,-73.056416086343
"355 High St., Willimantic, Connecticut 6226",41.722513999233,-72.215865954438
"395 Danbury Rd., Wilton, Connecticut 6897",41.210215306345,-73.431698162645
"70 North Ave., Westport, Connecticut 6880",41.154965421238,-73.332204978604
"175 Birch Street, Waterbury, Connecticut 6704",41.558144654876,-73.021136158891
"568 Bucks Hill Rd., Waterbury, Connecticut 6704",41.604516004688,-73.030688101319
"16 South Elm St., Waterbury, Connecticut 6706",41.55422281212,-73.037156464759
"110 Beechwood Rd., West Hartford, Connecticut 6107",41.735336605797,-72.748120795989
"58 South Elm St., Windsor Locks, Connecticut 6096",41.921625318591,-72.647804692002
"50 Sage Park Rd., Windsor, Connecticut 6095",41.841519842505,-72.656206257829
"457 Bound Line Rd., Wolcott, Connecticut 6716",41.606690189332,-72.97637746359
"300 Pierpont Rd., Waterbury, Connecticut 6705",41.547512568109,-72.974642038002
"975 North Main St., West Hartford, Connecticut 6117",41.794795039412,-72.747200539944
"630 East Chestnut Hill Road, Newark, Delaware 19713",39.673808540722,-75.7058674279
"1250 Kings Highway, Lewes, Delaware 19958",38.753697936344,-75.149373782064
"190 Salem Church Road, Newark, Delaware 19713",39.664413808421,-75.696234121142
"1800 Prospect Road, Wilmington, Delaware 19805",39.738183901523,-75.580673532365
"713 East Basin Road, New Castle, Delaware 19720",39.670772445018,-75.583805584347
"112 Middleboro Road, Wilmington, Delaware 19804",39.722232935037,-75.587875907829
"1200 North French St, Wilmington, Delaware 19801",39.746622131279,-75.544752287683
"1901 South College Avenue, Newark, Delaware 19702",39.625337470462,-75.743839646486
"100 North Dupont Road, Wilmington, Delaware 19807",39.752521030182,-75.588410508298
"750 East Delaware Avenue, Newark, Delaware 19711",39.681534526445,-75.737277539131
"239 Old North Road, Camden, Delaware 19934",39.117140918675,-75.540691788285
"1080 Bunker Hill Road, Middletown, Delaware 19709",39.457756847662,-75.743512949018
"17344 Sweetbriar Road, Lewes, Delaware 19958",38.749873916545,-75.229905807525
"1570 North Dupont Highway, Dover, Delaware 19901",39.196261151954,-75.550722997403
"200 North Eighth Street, Delmar, Delaware 19940",38.458732546527,-75.56824052005
"120 Silver Lake Road, Middletown, Delaware 19709",39.448093483911,-75.695924521916
"355 West Duck Creek Road, Clayton, Delaware 19938",39.293266418667,-75.637320739577
"201 West 14th Street, Wilmington, Delaware 19801",39.750016234091,-75.547472027016
"1400 Foulk Road, Wilmington, Delaware 19803",39.800054794084,-75.520782906339
"29772 Armory Road, Dagsboro, Delaware 19945",38.544969060491,-75.230222171082
"26021 Patriots Way, Georgetown, Delaware 19947",38.633699351675,-75.325221598155
"200 Mcintire Drive, Newark, Delaware 19711",39.653883180223,-75.786790369206
"One Dover High Drive, Dover, Delaware 19904",39.15579694399,-75.575762928451
"1133 South Central Avenue, Laurel, Delaware 19956",38.548035959686,-75.569345157819
"631 Ridgley Street- Suite 19, Dover, Delaware 19904",39.161344452461,-75.53593146593
"26026 Patriots Way, Georgetown, Delaware 19947",38.632729617532,-75.325224443024
"5201 Washington Street Extensi, Wilmington, Delaware 19809",39.773390234176,-75.507266125014
"1019 North Walnut Street, Milford, Delaware 19963",38.929621880836,-75.42934401338
"2501 Ebright Road, Wilmington, Delaware 19810",39.828517818287,-75.524310909072
"399 North Market Street Ext, Seaford, Delaware 19973",38.645534407056,-75.611887821561
"50 Hillside Road, Wilmington, Delaware 19807",39.778660844466,-75.600895650044
"5407 Killens Pond Road, Felton, Delaware 19943",38.989085206787,-75.553144422374
"201 Jackson Avenue, Wilmington, Delaware 19804",39.723084550142,-75.600503824115
"823 Walnut Shade Road, Woodside, Delaware 19980",39.070646718783,-75.546762100224
"1156 Levels Road, Middletown, Delaware 19709",39.424273123601,-75.740535646498
"55a South Meadowood Drive, Newark, Delaware 19711",39.706070071482,-75.682806144687
"14712 Woodbridge Road, Greenwood, Delaware 19950",38.779685858156,-75.611275084041
"500 Duck Creek Parkway, Smyrna, Delaware 19977",39.301848960007,-75.62705880304
"17099 County Seat Highway, Georgetown, Delaware 19947",38.641750745251,-75.444946279269
"4409 Lancaster Pike, Wilmington, Delaware 19805",39.75741851982,-75.600523904752
"301 Mckennan's Church Road, Wilmington, Delaware 19808",39.759799558653,-75.661948721943
"21150 Airport Road, Georgetown, Delaware 19947",38.698590226999,-75.368044237486
"1801 Milltown Road, Wilmington, Delaware 19808",39.726844742379,-75.67083492528
"3337 South Dupont Highway, Camden, Delaware 19934",39.109150848347,-75.539159527979
"555 Hyetts Corner Rd., Middletown, Delaware 19709",39.525435840161,-75.665915251945
"2575 Glasgow Avenue, Newark, Delaware 19702",39.599259068931,-75.74295479524
"1417 Newport Road, Wilmington, Delaware 19804",39.724543406138,-75.628389393846
"401 East 12th Street, Wilmington, Delaware 19801",39.745712867695,-75.542520958695
"581 N Temple Ave, Starke, Florida 32091",29.948944368674,-82.109927071597
"501 W Washington St, Starke, Florida 32091",29.95181623851,-82.115202629931
"1 Wildcat Dr, Glen St Mary, Florida 32040",30.282229981517,-82.154089986418
"270 S Blvd E, Macclenny, Florida 32063",30.275643502956,-82.128294008844
"1201 Se 43rd St, Gainesville, Florida 32641",29.640644771755,-82.272409578751
"1900 Nw 13th St, Gainesville, Florida 32609",29.670313712511,-82.339264735635
"3000 E University Ave, Gainesville, Florida 32641",29.651977652084,-82.282354277139
"5510 Nw 27th Ave, Gainesville, Florida 32606",29.677812710165,-82.400849848356
"400 Sw 258th St, Newberry, Florida 32669",29.642533928564,-82.614890077056
"7022 Nw 10th Pl, Gainesville, Florida 32605",29.662145017414,-82.41722565314
"16213 Nw Us Highway 441, Alachua, Florida 32615",29.803725898795,-82.523026683707
"3434 Ne 39th Ave, Gainesville, Florida 32609",29.681052763963,-82.28148002848
"21403 Se 69th Ave, Hawthorne, Florida 32640",29.590497866648,-82.093803168821
"2802 Ne 8th Ave, Gainesville, Florida 32641",29.659308711329,-82.289286770598
"1108 Nw 7th Ave, Gainesville, Florida 32601",29.657611815555,-82.336144265908
"6815 Sw Archer Rd, Gainesville, Florida 32608",29.602221019383,-82.414696336951
"1000 Ne 16th Blvd Bldg C, Gainesville, Florida 32601",29.666611798364,-82.313548470493
"708 Nw Okehumkee, Micanopy, Florida 32667",29.508057155695,-82.286049981533
"1817 E University Ave, Gainesville, Florida 32641",29.651776124265,-82.301398664097
"1 Buccaneer Dr, Panama City, Florida 32404",30.23505449306,-85.59593102224
"1010 Se 4th Ave, Gainesville, Florida 32601",29.648292714611,-82.313631915558
"312 Nw 16th Ave, Gainesville, Florida 32601",29.66668981471,-82.327826260909
"550 N Alf Coleman Rd, Panama City Beach, Florida 32407",30.204654126523,-85.81278804029
"501 Mosley Dr, Lynn Haven, Florida 32444",30.211235069962,-85.64537950824
"1000 School Ave, Panama City, Florida 32401",30.166746692987,-85.616420843044
"13410 Highway 77, Panama City, Florida 32409",30.398292073056,-85.689291007506
"200 E. Beach Drive, Panama City, Florida 32401",30.151896018093,-85.660485781823
"1311 Balboa Ave, Panama City, Florida 32401",30.172553879416,-85.675462613319
"1200 Harrison Ave, Panama City, Florida 32401",30.169770317175,-85.660155896438
"1118 Magnolia Ave, Panama City, Florida 32401",30.168219109546,-85.658751351506
"450 E 11th St, Panama City, Florida 32401",30.167757102558,-85.6550612622
"203 N East Ave, Panama City, Florida 32401",30.150324304907,-85.625234100955
"1250 W. 17th St, Panama City, Florida 32405",30.178975990807,-85.680412108287
"3200 Minnesota Ave, Panama City, Florida 32405",30.20724195531,-85.645220803863
"924 Bay Ave, Panama City, Florida 32401",30.166473547657,-85.641736294946
"1527 Lincoln Ave, Panama City, Florida 32405",30.17587821934,-85.691155253802
"1104 Balboa Ave, Panama City, Florida 32401",30.168078344974,-85.675315986646
"18597 Ne Sr 69, Blountstown, Florida 32424",30.469069979372,-85.043580031508
"18200 Cochran Blvd, Port Charlotte, Florida 33948",27.003409920025,-82.151928560134
"20448 Nw Pennington Ave, Blountstown, Florida 32424",30.4494137669,-85.047531757594
"25820 Ne Fuqua Cir, Altha, Florida 32421",30.574891868947,-85.123547313657
"26300 Airport Rd, Punta Gorda, Florida 33950",26.915708473333,-82.001244409649
"2201 Placida Rd, Englewood, Florida 34224",26.92795963971,-82.33538027688
"1250 Cooper St, Punta Gorda, Florida 33950",26.9290973629,-82.039438065141
"22450 Hancock Ave, Port Charlotte, Florida 33980",26.968097534265,-82.075894208816
"1445 Education Way, Port Charlotte, Florida 33948",27.005252842558,-82.14464052457
"18300 Cochran Blvd, Port Charlotte, Florida 33948",27.003661346059,-82.147931910606
"250 Wildcat Alley, Melbourne, Florida 32935",28.107230984275,-80.626162755042
"1500 Minutemen Cswy, Cocoa Beach, Florida 32931",28.318297629726,-80.6269269143
"6103 Stadium Pkwy, Viera, Florida 32940",28.25281289664,-80.737836332553
"300 Scorpion Ct, Satellite Beach, Florida 32937",28.186540018395,-80.595791135927
"180 E Merritt Ave, Merritt Island, Florida 32953",28.361455080948,-80.695538887716
"6162 Minton Rd Nw, Palm Bay, Florida 32907",28.005807362926,-80.672241295142
"100 Mustang Way, Merritt Island, Florida 32953",28.376111473909,-80.700036484615
"74 Bulldog Blvd, Melbourne, Florida 32901",28.088923478513,-80.620245298785
"1755 Eldron Blvd Se, Palm Bay, Florida 32909",27.952367762407,-80.658951754556
"6150 Banyan St, Cocoa, Florida 32927",28.475534002197,-80.829497095878
"150 Terrier Trl S, Titusville, Florida 32780",28.590447886203,-80.803503670786
"2000 Tiger Trl, Cocoa, Florida 32926",28.382190975142,-80.765722694664
"1901 Degroodt Rd Sw, Palm Bay, Florida 32908",27.948016004632,-80.676929075918
"1225 Clearlake Rd, Cocoa, Florida 32922",28.375830016274,-80.757259987647
"101 Pirate Ln, Melbourne, Florida 32901",28.049298965945,-80.611131978469
"800 War Eagle Blvd, Titusville, Florida 32796",28.629389912385,-80.851546785838
"220 Raider Rd, Rockledge, Florida 32955",28.3014424,-80.7287591
"1400 Commodore Blvd, Melbourne, Florida 32935",28.132045032974,-80.64691558965
"2351 Malabar Rd Nw, Palm Bay, Florida 32907",27.999011119078,-80.741566793135
"5225 Dewitt Ave, Cocoa, Florida 32927",28.448981911931,-80.78464217034
"8000 Devereux Dr, Viera, Florida 32940",28.233199565615,-80.708511634881
"5803 Nw 94th Ave, Tamarac, Florida 33321",26.19655020815,-80.276125741647
"301 Grove Blvd, Merritt Island, Florida 32953",28.379620904422,-80.706894075134
"1000 Inspiration Ln, Melbourne, Florida 32934",28.120479432759,-80.712944742192
"2175 N Wickham Rd, Melbourne, Florida 32935",28.14147079343,-80.671683604642
"18600 Vista Park Blvd, Weston, Florida 33332",26.068392947871,-80.401012035486
"4700 Coconut Creek Pkwy, Margate, Florida 33063",26.243000019455,-80.192230027259
"600 Ne 13th Ave, Pompano Beach, Florida 33060",26.237221490313,-80.110539954526
"20807 Johnson St, Pembroke Pines, Florida 33029",26.015153286516,-80.425371017341
"6500 Nova Dr, Davie, Florida 33317",26.086592946092,-80.232669924567
"500 Nw 209th Ave, Pembroke Pines, Florida 33029",26.012741555535,-80.429180569383
"20805 Johnson St, Pembroke Pines, Florida 33029",26.015151500827,-80.425289322153
"5901 Pine Island Rd, Parkland, Florida 33076",26.30484847825,-80.266881734957
"17189 Sheridan St, Pembroke Pines, Florida 33331",26.029440424834,-80.377059154491
"1600 Ne 4th Ave, Fort Lauderdale, Florida 33305",26.147619506592,-80.140701297524
"6340 Sunset Drive, Miami, Florida 33143",25.703926160441,-80.297000016276
"1400 Nw 44th Ave, Coconut Creek, Florida 33066",26.246726697544,-80.182269928495
"9401 Stirling Rd, Cooper City, Florida 33328",26.044907929086,-80.272178807332
"3600 College Ave, Davie, Florida 33314",26.076631875948,-80.239291834687
"2025 Mckinley St, Hollywood, Florida 33020",26.024393392026,-80.147812990713
"5000 Sw 207th Terrace, Pembroke Pines, Florida 33332",26.056380842839,-80.426417133038
"2700 Sportsplex Dr, Coral Springs, Florida 33065",26.269975853915,-80.293526223902
"1200 Sw 136th Ave, Davie, Florida 33325",26.104848010769,-80.330012203187
"3205 N University Dr, Coral Springs, Florida 33065",26.270619127677,-80.250009459842
"17100 Sw 48th Ct, Miramar, Florida 33027",25.971165971853,-80.374632992962
"1901 Nw 49th Ave, Lauderhill, Florida 33313",26.150095121918,-80.215743293628
"12800 Taft St, Pembroke Pines, Florida 33028",26.023269269645,-80.32239244758
"9300 Pembroke Rd, Miramar, Florida 33025",25.993943831973,-80.265866751969
"3601 Sw 89th Ave, Miramar, Florida 33025",25.976170010854,-80.261760009575
"5400 Sheridan St, Hollywood, Florida 33021",26.032480912248,-80.196282222236
"8000 Nw 44th St, Lauderhill, Florida 33351",26.179092916801,-80.257283832973
"7101 Kimberly Blvd, North Lauderdale, Florida 33068",26.218744497395,-80.220575666319
"1300 Paladin Way, Plantation, Florida 33317",26.103602186751,-80.22092608539
"7201 W Sample Rd, Coral Springs, Florida 33065",26.272722543867,-80.218521920373
"5050 Wiles Rd, Coconut Creek, Florida 33073",26.285730573267,-80.198281216674
"10600 Riverside Dr, Coral Springs, Florida 33071",26.234089045252,-80.263574308337
"1800 Sw 5th Pl, Fort Lauderdale, Florida 33312",26.114384045289,-80.16654806792
"910 Sw 15th St, Deerfield Beach, Florida 33441",26.297267056778,-80.115838446505
"1901 N Federal Hwy, Hollywood, Florida 33020",26.028160543825,-80.143201064824
"6901 Nw 16th St, Plantation, Florida 33313",26.144710213687,-80.240811361268
"2501 Nw 11th St, Fort Lauderdale, Florida 33311",26.138347516698,-80.176030137473
"3050 Nw 41st St, Lauderdale Lakes, Florida 33309",26.177700803175,-80.186879760483
"6501 Hollywood Blvd, Hollywood, Florida 33024",26.010019464018,-80.217797875723
"6340 Sunset Dr, Miami, Florida 33143",25.703926160441,-80.297000016276
"700 Ne 56th St, Oakland Park, Florida 33334",26.19612563593,-80.137711023906
"1201 Nw 6th Ave, Pompano Beach, Florida 33060",26.2424635174,-80.130653459612
"3400 Wildcat Way, Miramar, Florida 33023",25.979580020523,-80.228180009978
"5400 Stirling Rd, Hollywood, Florida 33021",26.046200015604,-80.197999961766
"720 Nw 9th Ave, Hallandale Beach, Florida 33009",25.993378549889,-80.161032719127
"3100 N 75th Ave, Hollywood, Florida 33024",26.03633137993,-80.239418762445
"2744 Davie Blvd, Ft Lauderdale, Florida 33312",26.106271885878,-80.178691653159
"424 W Sunrise Blvd, Ft Lauderdale, Florida 33311",26.136592571444,-80.148289627892
"700 Sw 26th St, Fort Lauderdale, Florida 33315",26.090716954582,-80.149742365854
"1117 Banks Rd, Margate, Florida 33063",26.242253479335,-80.196210363934
"10044 Nw 31st Street, Coral Springs, Florida 33065",26.269336912043,-80.260800604128
"3500 N Andrews Avenue, Pompano Beach, Florida 33064",26.273360236675,-80.135089252207
"5251 Coconut Creek Pkwy, Margate, Florida 33063",26.244567960418,-80.196841295328
"3901 Ne 1st Ter, Pompano Beach, Florida 33064",26.279242197043,-80.12366404032
"222 Nw 22nd Ave, Fort Lauderdale, Florida 33311",26.123925694276,-80.172325001659
"8301 S Palm Dr, Pembroke Pines, Florida 33025",25.997599878378,-80.251695477441
"3501 Davie Rd, Davie, Florida 33314",26.077027137736,-80.231797952808
"2800 Nw 30 Av, Pompano Beach, Florida 33069",26.268119576769,-80.153663710501
"1010 Nw 31st Ave, Pompano Beach, Florida 33069",26.240843984389,-80.165613207011
"1701 Nw 23rd Ave, Ft. Lauderdale, Florida 33311",26.146835030176,-80.171472387955
"2360 W Oakland Park Blvd, Oakland Park, Florida 33311",26.165358084719,-80.174242709474
"4690 Coconut Creek Pkwy, Coconut Creek, Florida 33063",26.24463089874,-80.187330321996
"1050 Nw 7th Ct, Hallandale Beach, Florida 33009",25.993949438254,-80.164374038613
"425 Sw 28th St, Fort Lauderdale, Florida 33315",26.089015184248,-80.146932203783
"17828 Sw State Road 47, Fort White, Florida 32038",29.930980000613,-82.711459976952
"469 Se Fighting Tiger Dr, Lake City, Florida 32025",30.147861248373,-82.634938627331
"1476 Sw Walter Ave, Lake City, Florida 32024",30.074785141494,-82.67755466855
"6401 Charleston St, Hollywood, Florida 33024",26.039221296182,-80.217693910279
"3609 Sw 89th Ave, Miramar, Florida 33025",25.975727454115,-80.262558047613
"600 W Highland Blvd, Inverness, Florida 34452",28.832195744492,-82.336663975454
"372 W Duval St, Lake City, Florida 32055",30.189285006367,-82.641530083303
"1301 Nw Labonte Ln, Lake City, Florida 32055",30.194169597121,-82.658128249698
"3810 W Educational Path, Lecanto, Florida 34461",28.822991091187,-82.497239533902
"3195 Crystal River High Dr, Crystal River, Florida 34428",28.907187524674,-82.580119409869
